B,posemo,anx,anger,sad,affiliation
human-concretion.jpg,43.75,16.67,0,6.25,6.82
human-construction-1926.jpg,51.22,0,0,0,8.33
hunt-in-honour-of-charles-v-at-the-castle-of-torgau-1544.jpg,28.12,6.25,3.12,25,3.7
hunters-at-rest-1871.jpg,58.33,0,4.17,6.25,4.55
hunters-in-the-snow.jpg,38.89,16.67,3.7,3.7,4.08
hush-the-concert.jpg,77.42,0,0,0,5.17
hvitasunnudagr-1919.jpg,65.85,0,4.88,0,0
hylas-surprised-by-the-naiades-1837.jpg,75,0,0,0,19.05
i-and-the-village-1911.jpg,60,6.67,0,0,7.5
i-vattnet-1962.jpg,57.14,0,0,2.86,0
i-was-a-rich-man-s-plaything-1947.jpg,46.47,11.96,1.36,9.78,4.96
ianus-1997.jpg,25,2.5,0,20,0
icarus-1944.jpg,38.64,9.09,6.82,11.36,5
icarus.jpg,48.89,4.44,0,2.22,0
ice-cream-1964.jpg,72.5,2.5,0,0,17.65
ice-on-the-moat-entertainment-1618.jpg,64.58,0,0,2.08,0
ideal-life-1950.jpg,55.77,5.77,3.85,5.77,8.16
ideogram-1937.jpg,32,0,0,14,0
idol-4-1956.jpg,51.85,0,0,0,0
il-giocoliere.jpg,71.11,0,0,0,0
il-pendolo-1963.jpg,12,20,0,20,0
il-sogno-dada-di-arturo-schwarz-1965.jpg,48.57,2.86,0,0,6.67
il-tunnel-1970.jpg,50,6.67,3.33,6.67,0
ile-de-br-hat-1911-1.jpg,57.78,2.22,0,0,10
ile-de-france-1935.jpg,51.28,0,0,2.56,0
ill-matched-lovers-e10886.jpg,42.86,14.29,2.86,2.86,12.5
illumination-at-soboronaya-square-on-the-occasion-of-the-coronation-of-alexander-i-1802.jpg,44.44,11.11,1.85,11.11,2.08
illumination-gothic-1958.jpg,45,2.5,0,7.5,0
illumination-in-st-petersburg.jpg,40.54,10.81,0,18.92,0
illumination-on-the-moika-embankment-in-st-petersburg-1856.jpg,63.41,2.44,0,4.88,5.56
illustration-for-sa-a-pan-s-the-romanticised-life-of-god(1).jpg,60,0,0,5,0
imaginary-view-of-rome-with-equestrian-statue-of-marcus-aurelius-the-column-of-trajan-and-a-1786.jpg,69.23,0,0,0,8.51
imi-1989.jpg,26.47,32.35,0,2.94,0
impeller-1972.jpg,34.78,17.39,17.39,0,0
impression-sunrise.jpg,64.86,5.41,0,2.7,3.03
in-a-garden-1890.jpg,73.35,1.5,0,3.29,9.42
in-a-village-near-paris-street-in-paris-pink-sky-1909.jpg,49.8,9.64,0,11.65,3.28
in-bed-1893.jpg,68.42,0,0,0,41.18
in-bed-the-kiss-1892.jpg,80,0,0,0,46.34
in-giji-park-1837.jpg,54.72,0,0,3.77,10.42
in-that-moment-1965.jpg,50,2.94,0,0,0
in-the-box.jpg,60.71,5.36,0,5.36,9.8
in-the-country-by-leon-kroll.jpg,56.9,0,0,0,10.2
in-the-forest-of-fontainebleau.jpg,50,11.11,2.78,5.56,0
in-the-hold-1914.jpg,50,2.63,0,0,0
in-the-hotel-room-1908.jpg,70,7.5,0,0,11.11
in-the-luxembourg-garden-1889.jpg,71.26,1.64,0.47,6.78,12.11
in-the-park.jpg,61.9,7.94,0,0,8.62
in-the-rain-1912.jpg,65.79,5.26,0,5.26,6.31
in-the-road-to-santa-maria-de-monti-near-naples-morning-1781.jpg,65.71,0,0,5.71,0
in-the-style-of-kairouan-1914.jpg,46.15,0,0,2.56,0
incantation-1935.jpg,42.22,8.89,0,4.44,0
incanto-1958.jpg,19.05,26.98,7.94,17.46,1.69
indian-summer-1941.jpg,18.87,20.75,0,22.64,2.04
industrial-painting-1958-1.jpg,57.58,0,0,0,0
industrial-painting-1958-2.jpg,36.11,5.56,5.56,0,0
industrial-painting-1958.jpg,38.71,0,0,0,0
infinite-waves-1957.jpg,24.32,2.7,2.7,10.81,3.12
infinity-72x65-5-cmxcm-2007-3.jpg,55.77,0,0,5.77,10.64
infinity-field-lefkada-series-1980-1(1).jpg,47.83,4.35,2.17,15.22,0
infinity-field-lefkada-series-1980(1).jpg,44.23,5.77,1.92,9.62,2.17
infinity-field-lefkada-series-i-1980.jpg,33.33,2.38,2.38,11.9,2.7
iniziazione-1969.jpg,48.57,8.57,0,0,0
inmaculate-conception.jpg,59.68,8.06,0,3.23,19.3
inn-scene.jpg,55.26,2.63,5.26,5.26,0
inner-structure-1954.jpg,36.11,8.33,0,8.33,0
inner-structure-1955.jpg,40.62,6.25,0,6.25,0
inner-structure-no-5-1955.jpg,31.43,0,2.86,14.29,0
inner-view-3-1955.jpg,22.5,12.5,2.5,5,0
inspiration-1769.jpg,63.27,5.25,1.54,4.63,2.82
insula-dulcamara-1921(1).jpg,39.47,7.89,2.63,2.63,0
int-rieur-d-atelier-1920.jpg,53.49,2.33,2.33,9.3,10.26
int-rieur-entr-e-d-un-appartement-parisien.jpg,31.03,6.9,0,6.9,0
interior-1964.jpg,61.54,0,0,0,0
interior-1972.jpg,36.36,0,0,9.09,0
interior-ii-1964.jpg,32.61,9.78,2.17,11.96,3.49
interior-lorica-1913.jpg,71.11,4.44,0,4.44,7.5
interior-the-rape-1869.jpg,15.79,18.42,10.53,26.32,5.88
interior-with-a-young-violinist-1637.jpg,55.81,2.33,0,2.33,0
interior-with-figures-1899.jpg,65,1.67,1.67,1.67,18.18
interlacing-colors-i-1959.jpg,42,2,0,8,0
interventionist-demonstration-patriotic-holiday-freeword-painting-1914-1914.jpg,27.59,0,0,6.9,0
into-space-3-1957.jpg,16.67,21.43,0,4.76,0
into-the-world-there-came-a-soul-called-ida-1930.jpg,19.61,11.76,5.88,29.41,4.35
invention-composition-31-1933.jpg,58.17,4.33,1.92,1.92,0.98
invierno-en-el-gran-teatro-cervantes-de-t-nger-leo-lienzo-tabla-160x-120-2011.jpg,37.04,14.81,1.85,11.11,0
invocation-i-1947.jpg,31.14,19.74,3.51,10.96,0.9
irises-1889.jpg,76.27,1.69,0.85,2.12,8.62
ironew-york-of-the-negro-policeman.jpg,34.78,13.04,4.35,21.74,0
is-it-true-what-they-say-about-dixie-1966.jpg,44.74,7.89,10.53,0,0
isabel-of-portugal-with-st-elizabeth.jpg,45.83,4.17,0,6.25,2.38
it-is-cholera-to-blame.jpg,10.91,23.64,0,47.27,0
it-s-a-man-s-world-ii-1965.jpg,43.48,10.87,2.17,6.52,4.88
it-s-how-you-feel-1958.jpg,43.59,5.13,2.56,0,3.03
it-was-yellow-and-pink-ii.jpg,66.67,3.03,0,6.06,6.9
italian-landscape-morning-1765.jpg,66.67,0,0,3.92,4.35
italian-midday(1).jpg,61.54,5.49,2.2,5.49,11.76
italian-morning(1).jpg,71.43,0,0,0,12
j-zef-pankiewicz-jasie-ski-przy-fortepianie-1908.jpg,58,0,0,10,0
jack-1915.jpg,60.98,0,0,0,0
james-abercromby-of-tullibody-esq-1779.jpg,75.51,0,0,0,15.22
james-barry-dominique-lefevre-james-paine-the-younger-1767.jpg,50,7.89,2.63,5.26,0
james-bond-meets-pussy-galore-1965.jpg,58.14,0,0,2.33,0
james-stuart-duke-of-richmond-and-lennox-with-his-attributes-1634.jpg,61.54,0,0,0,0
jane-elizabeth-countess-of-oxford-1797.jpg,59.52,0,0,14.29,10.26
janus.jpg,12.2,36.59,12.2,14.63,0
jard-n-abandonado-1898.jpg,65.12,0,0,2.33,0
jard-n-de-las-eleg-as-son-moragues-1903.jpg,55.56,0,0,9.26,2
jardim-das-del-cias-1970.jpg,48.72,6.41,2.56,8.97,2.7
jaune-1962.jpg,61.11,0,0,0,0
jawlensky-and-werefkin-1908(1).jpg,75,0,0,0,20.75
jean-baptiste-greuze-the-white-hat-2120759508.jpg,63.16,5.26,0,3.51,5.66
jean-fran-ois-millet-gleaners-google-art-project.jpg,49.85,4.62,0,4.62,0.94
jeanne-samary-in-a-low-necked-dress-1877.jpg,65.52,0,0,1.72,15.09
jeremy-henderson-120-002-theatre-stage-landscape-1986-oil-on-canvas-122x123cm-sold-ni-civil-service.jpg,76.74,0,0,0,11.11
jeremy-henderson-140-012-if-hobbema-had-seen-ireland-1989-oil-on-canvas-122x122cm-sold-6k-1994.jpg,39.47,15.79,0,15.79,3.12
jeremy-henderson-145-012-in-the-garden-of-infinite-choice-1989-oil-on-canvas-121x122cm-sold-queens.jpg,39.29,7.14,0,17.86,2.08
jerome-arizona-1949.jpg,23.68,13.16,7.89,7.89,0
jesuiten-iii-jesuits-iii-1915.jpg,51.43,0,0,0,0
joan-of-arc.jpg,52.08,4.17,2.08,6.25,2.38
jockey-1962.jpg,44.74,13.16,0,10.53,0
johann-joachim-winckelmann-1762.jpg,66.67,0,0,0,0
johanna-holstein-gottorp.jpg,65.56,4.13,1.1,3.86,3.92
john-arthur-douglas-bloomfield-2nd-baron-bloomfield-1819.jpg,72.97,0,0,0,0
john-jeffreys-pratt-1802.jpg,56.41,0,0,2.56,0
john-philip-kemble-1757-1823-as-richard-in-richard-iii-by-william-shakespeare-1788.jpg,17.95,48.72,2.56,7.69,0
john-plampin.jpg,61.02,5.08,0,6.78,5.45
john-the-baptist-1602(1).jpg,48.15,12.96,0,12.96,4.08
john-the-baptist-1610(2).jpg,50,6.25,0,16.67,9.3
jolly-toper-1629.jpg,67.8,10.17,1.69,3.39,3.77
joseph-anton-koch-l-inferno-di-dante-1825-penna-oinchiostro-marrone-e-nero-acquerello-e-gouache-01.jpg,17.95,33.33,5.13,10.26,0
joseph-anton-koch-serpentara-landscape-with-the-procession-of-the-magi-google-art-project-1.jpg,46.15,5.13,0,2.56,3.03
jouissance-de-l-espace-1975(1).jpg,30.22,23.05,7.17,8.1,2.52
joys-eating.jpg,40,5.71,0,17.14,0
jozef-pankiewicz-port-w-concarneau.jpg,68.29,0,0,0,0
ju-jitsu-1913.jpg,53.66,2.44,0,0,2.78
judith-and-holofernes-1460.jpg,16.28,20.93,9.3,20.93,2.56
juggler-1926.jpg,50,0,2.27,22.73,0
juillet-antennese-1962.jpg,22.22,13.33,2.22,11.11,0
julie-salis-schwabe-1850.jpg,33.87,6.45,0,17.74,1.75
julius-caesar-on-a-triumphal-car-1506.jpg,50.98,13.73,1.96,5.88,0
july-14th-at-havre-1906.jpg,57.89,5.26,0,2.63,3.03
july-1954-1954.jpg,40,5,2.5,2.5,5.56
june-1937-painting-1937.jpg,48.39,6.45,0,3.23,0
june-moon-1963.jpg,44.44,0,0,0,0
jupiter-and-thetis-1811.jpg,53.12,0,0,3.12,20.69
jupiter-beguiled-by-juno-on-mount-ida-1799.jpg,73.47,8.16,0,0,39.13
jurassic-1942.jpg,11.11,14.81,0,7.41,4.55
justice-and-divine-vengeance-pursuing-crime-1808.jpg,0,29.41,19.61,21.57,0
k4-quadrado-azul-1916.jpg,61.11,1.85,0,5.56,0
kalklijnen-hoek-1971.jpg,27.59,6.9,0,1.72,5.56
kamennoostrovsky-bridge.jpg,57.58,0,0,0,0
kandinsky-and-erma-bossi-at-the-table-in-the-murnau-house-1912(1).jpg,60,8.33,0,1.67,8.77
karant-5-7-1957-1957.jpg,8.11,29.73,16.22,13.51,2.94
karin-1976.jpg,65.79,0,0,0,5.88
kate-for-your-birthday-1964.jpg,48.57,0,5.71,0,13.33
kee-o-kuk-the-running-fox-1839.jpg,81.08,0,0,0,0
kefali-andra-1915.jpg,19.61,13.73,1.96,9.8,0
kei-a-gis-gis-a-woman-of-the-plains-ojibwa-1832.jpg,74.07,0,1.85,1.85,12
kew-gardens-the-pagoda-and-bridge-1762.jpg,68,0,0,0,0
kids-on-bikes-1950.jpg,50,0,0,12.5,2.27
kinderbegr-bnis-1863.jpg,25.58,0,4.65,51.16,10.26
king-and-queen-1965.jpg,67.57,0,0,0,3.12
king-lear-weeping-over-the-dead-body-of-cordelia-1788.jpg,0,21.43,4.76,59.52,0
kirkcudbright-castle-reflections-1916.jpg,43.86,8.77,1.75,7.02,3.85
kirkstall-abbey-yorkshire-1801.jpg,54.05,2.7,0,10.81,2.94
kiss-1897.jpg,50.91,12.73,5.45,14.55,30
kiss-me-i-m-italian-1972.jpg,67.44,0,0,0,28.21
kitchen-scene-1605.jpg,57.89,0,0,0,9.09
kitchen-scene-1860.jpg,40,4,0,12,2.22
kitchen-still-life-1610.jpg,38,4,0,14,0
kleiner-garten-1961.jpg,35.14,10.81,0,16.22,0
knucklebones-walberswick-1889.jpg,70,0,0,0,9.09
komposition-1917.jpg,42.5,10,2.5,0,2.78
komposition-1950.jpg,52.78,0,0,5.56,0
komposition-1984.jpg,11.9,21.43,23.81,2.38,0
komposition-chartem-1958.jpg,60.53,0,0,0,2.94
komposition-in-schwarz-und-wei-1936.jpg,36.56,14.52,2.15,18.82,1.65
komposition-mit-rotem-fleck-1960.jpg,28.89,20,2.22,13.33,0
kompozycja-morska-wenus-1933.jpg,44.12,11.76,0,5.88,0
koushin-san-1980-1.jpg,21.62,16.22,0,18.92,0
krass-1973.jpg,42.11,5.26,18.42,2.63,0
kubistin-kompozicija-1921-3.jpg,59.38,3.12,3.12,0,0
kuka-huka-ii-1989.jpg,32.5,17.5,0,7.5,0
kuss-blau-rot-1986.jpg,32.35,14.71,0,14.71,23.33
l-abreuvoir-1934.jpg,29.03,25.81,0,6.45,0
l-accueil-1954-1.jpg,48.89,6.67,0,4.44,2.44
l-ammonizione-sputa-sentenze-1950.jpg,16.18,23.65,11.2,10.79,0.84
l-amore-il-bacio-l-estasi-1950.jpg,51.35,5.41,0,0,20.59
l-apparition-a-marie-de-magdala-1978.jpg,56.41,10.26,0,2.56,5.88
l-artiste-et-sa-femme-1927.jpg,70.27,0,0,0,28.12
l-eau-verte-1962-1.jpg,53.85,0,0,11.54,0
l-escale-1913.jpg,63.64,6.06,0,0,3.45
l-interstice-de-la-vie-2003.jpg,45.76,5.08,0,15.25,7.41
l-introuvable-1937.jpg,47.49,3.86,0.77,2.7,1.18
l-l-phant-indien-1942.jpg,54.8,5.08,1.13,6.78,2.89
l-unique-iii-1973.jpg,37.14,8.57,11.43,0,0
la-baigneuse-1910.jpg,16.36,9.09,0,41.82,0
la-banche-1906.jpg,74,0,0,0,6.67
la-carta-1772.jpg,58.97,0,0,2.56,2.78
la-ceiba-de-ponce-1888.jpg,74.36,0,0,0,2.86
la-cible-1970.jpg,58.93,0,0,7.14,13.73
la-feliz-uni-n-de-espa-a-y-parma-impulsa-las-ciencias-y-las-artes-1788.jpg,81.4,0,2.33,0,5.13
la-femme-peintre-1931.jpg,53.97,6.35,0,7.94,5
la-force-1939.jpg,45.45,3.03,12.12,0,0
la-gerbe-1953.jpg,56.45,1.61,1.61,3.23,1.75
la-goulue-arriving-at-the-moulin-rouge-with-two-women-1892.jpg,40.43,6.38,0,2.13,4.76
la-grande-fracture-des-matins-1992.jpg,39.39,9.09,0,12.12,0
la-guardiana-del-huevo-negro-1955.jpg,42.42,6.06,6.06,9.09,0
la-hacienda-buenavista-en-ponce-puerto-rico-1840.jpg,60.98,0,0,0,0
la-louisiane-1949.jpg,54.29,5.71,5.71,11.43,3.12
la-lumi-re-toujours-plus-lointaine-1959.jpg,18.87,20.75,3.77,32.08,0
la-madmoiselle-du-jamaica-1954.jpg,12.5,30,5,15,0
la-mamma-delle-oche-1890.jpg,64.52,3.23,0,0,22.81
la-mer-sauvage-1950.jpg,58.7,0,0,0,7.5
la-modiste-1901.jpg,40,15,0,12.5,2.94
la-morphiniste-1897.jpg,6.9,24.14,5.17,41.38,0
la-naissance-de-v-nus.jpg,58.82,5.88,0,8.82,9.68
la-p-cheuse-d-huitres-1935.jpg,38.43,16.73,1.07,12.81,0.72
la-perquisition-de-st-sebastian-1969.jpg,12.5,10,5,27.5,0
la-petite-1916.jpg,45.78,12.05,3.61,10.84,3.8
la-primavera-1988(1).jpg,50,2.38,0,4.76,2.78
la-rosa-del-mare-1935.jpg,47.14,10,0,17.14,10.45
la-rue-st-denis-1802.jpg,43.24,0,0,10.81,0
la-s-ve-1963.jpg,67.23,3.83,2.98,2.13,2.17
la-serpiente-1953.jpg,51.06,4.26,4.26,6.38,0
la-table-1927.jpg,48.65,2.7,0,0,3.12
la-toilette-inutile-1964.jpg,23.26,23.26,4.65,25.58,2.56
la-vertueuse-ath-nienne-1762.jpg,56.25,0,0,8.33,6.82
labyrinth-1948.jpg,28.95,15.79,0,10.53,0
lace-and-ghosts-1856.jpg,8.7,43.48,6.52,17.39,0
lady-hamilton.jpg,72,0,0,0,4.55
lady-in-a-turkish-costume-felicita-sartori-1728.jpg,60.81,8.11,0,2.7,9.86
lady-in-mauve-1922.jpg,52.63,0,0,2.63,0
lady-in-pink-artist-s-sister-anna-rozanova.jpg,60.53,0,0,0,8.82
lady-in-red-coat-1878.jpg,71.43,0,0,0,5.41
lady-jane-halliday.jpg,77.55,0,0,2.04,9.09
lady-with-a-fan-sketch-of-a-costume-for-the-ballet-natural-history-1916.jpg,58.17,5.77,2.88,5.29,2.96
lady-with-roses-1937.jpg,62.86,2.86,0,2.86,16.13
lago-de-patzcuaro-1945.jpg,59.57,0,0,0,0
lagune-nuit-1957.jpg,28.57,7.14,0,25,0
lake-1911.jpg,57.69,0,0,5.77,4.17
lake-afternoon-1935.jpg,42.22,4.44,0,6.67,4.88
lake-avernus-i-1765.jpg,62.16,2.7,0,0,0
lake-nude-black-hill-1968.jpg,61.54,2.56,0,15.38,5.56
lake-traunsee-with-the-schlafende-griechin-mountain(1).jpg,41.56,12.99,5.19,11.69,2.74
lakeshore-grove-1898.jpg,41.18,14.71,5.88,0,3.23
lamentation-of-christ-1473.jpg,14.29,16.67,2.38,47.62,8.57
lamentation-over-the-dead-christ-1485.jpg,23.86,17.83,3.86,40.24,5.15
lancaster-1797.jpg,73.54,0.45,0,2.24,4.09
landing-1958.jpg,27.5,10,5,12.5,0
landing-in-black-1999.jpg,38,12,0,18,4.35
landing-of-troops-1770.jpg,56,6,0,6,0
landscape-1833.jpg,63.64,0,0,4.55,0
landscape-1908.jpg,57.14,0,0,0,2.7
landscape-1910.jpg,41.67,5.56,0,5.56,3.33
landscape-1912.jpg,53.49,0,0,0,7.89
landscape-1913(1).jpg,39.29,10.71,0,3.57,0
landscape-1921.jpg,39.02,14.63,2.44,7.32,5.71
landscape-1956.jpg,60,0,4.44,11.11,0
landscape-2.jpg,56.76,0,0,0,3.12
landscape-davis-i-1962.jpg,43.14,7.84,0,9.8,6.25
landscape-study-sky-and-clouds-1940.jpg,22.86,11.43,0,8.57,3.23
landscape-with-a-marsh-1595.jpg,51.28,0,0,10.26,0
landscape-with-armed-men-1635.jpg,40,12,0,10,6.82
landscape-with-birch-trunks.jpg,45.45,2.27,0,13.64,2.56
landscape-with-cattle-at-limousin-1837.jpg,61.29,0,0,0,3.7
landscape-with-church-spires-and-trees.jpg,39.56,10.99,3.3,13.19,2.33
landscape-with-city-on-a-river-1629.jpg,47.06,5.88,0,5.88,0
landscape-with-coast-and-ruin.jpg,46.67,2.22,0,4.44,5
landscape-with-mercury-and-argus-1606.jpg,46.15,0,0,0,0
landscape-with-mill-and-cattle.jpg,69.14,0.78,0,3.12,4.38
landscape-with-rainbow.jpg,71.74,0,0,6.52,0
landscape-with-river-near-dordrecht.jpg,60.61,1.52,0,6.06,1.64
landscape-with-roman-ruins-1580.jpg,58.54,4.88,0,0,2.7
landscape-with-st-christopher.jpg,47.62,0,0,7.14,8.33
landscape-with-the-destruction-of-sodom-and-gomorrah.jpg,27.06,17.65,4.71,16.47,2.5
landscape-with-the-flight-1524.jpg,59.52,2.38,0,2.38,10.81
landscape-with-trees-calcot-on-the-thames.jpg,40.43,12.77,0,14.89,0
landscape-with-trees-santa-monica-1964.jpg,74.29,0,0,2.86,3.12
landscape-with-windmill-near-schiedam-1873.jpg,52.63,0,0,0,0
landscape.jpg,25,11.11,2.78,22.22,0
landscape.jpg,17.07,7.32,0,43.9,0
landscape.jpg,25.64,7.69,0,28.21,0
landschaft-mit-sonnenblumen-1910(1).jpg,56.77,3.12,0,6.77,4.76
landschaftstudie-dorfstrasse-1908.jpg,50,0,0,8.33,0
landschap-1915.jpg,36.36,9.09,0,3.03,0
large-bathers-1900.jpg,49.06,5.66,1.89,5.66,4.17
large-trademark-with-eight-spotlights-1962.jpg,60,0,0,0,0
last-journey-1865.jpg,10.42,12.5,0,54.17,4.65
last-judgment.jpg,53.33,15,1.67,8.33,5.36
last-piece-1958.jpg,16.22,13.51,8.11,16.22,0
last-supper.jpg,8.82,38.24,0,17.65,0
last-year-in-capri-exotic-title-1962.jpg,47.73,13.64,2.27,6.82,7.69
laughing-children-with-a-cat-1629.jpg,62.75,3.92,0,7.84,22.22
laughing-woman-large-version-1891.jpg,21.88,21.88,0,9.38,0
laughting-1898.jpg,74.19,3.63,0.4,2.42,5.76
lawndale-1988.jpg,55.56,11.11,0,2.78,0
le-bonheur-de-matisse-1981.jpg,53.33,6.67,0,0,0
le-carillon-des-flandres-1954.jpg,36.67,3.33,0,0,0
le-chou-fleur-1931.jpg,55.56,0,0,8.89,4.88
le-combat-de-penth-sil-e-1937.jpg,25,25,0,13.64,0
le-concert-1955.jpg,46.88,0,0,3.12,0
le-gouter-1880.jpg,58.97,0,0,7.69,5.71
le-grand-bateau-1927.jpg,63.16,0,0,0,0
le-jeu-du-sterne-et-de-la-mer-1955(1).jpg,29.03,12.9,6.45,19.35,7.41
le-lacrime-della-cipolla-1929.jpg,66.67,0,0,4.44,29.27
le-lilas-blanc-1927.jpg,18.75,26.97,5.92,26.97,1
le-mort-de-don-juan-1935.jpg,15.79,34.21,0,15.79,0
le-poisson-choa-2000.jpg,31.25,10.42,0,16.67,0
le-pont-de-l-europe.jpg,39.13,4.35,2.17,10.87,4.88
le-pont-des-arts-1878.jpg,63.41,0,0,0,0
le-port-de-bordeaux-1915.jpg,21.43,10.71,0,17.86,0
le-tumulte-la-m-choire-crisp-e-1946.jpg,40.48,16.67,9.52,7.14,0
leap-on-blue-1976.jpg,64.29,4.62,0.84,4.2,5.15
lear-executive-1967.jpg,61.9,9.52,0,7.14,0
leaving-home-1890.jpg,41.43,4.29,0,24.29,9.38
leda-1.jpg,71.74,8.7,0,0,29.27
leda-e-o-cisne-1798.jpg,63.04,0,0,13.04,14.63
lee-and-his-sister-hoetger-1907.jpg,42.11,8.42,2.11,12.63,11.11
lehrerschaft-1970.jpg,42.86,0,0,0,2.7
leipziger-stra-e-1889.jpg,37.78,11.11,0,28.89,0
lemmink-inen-s-mother-1897.jpg,21.43,14.29,1.79,42.86,7.84
lemon-cards-1-1963.jpg,45.45,0,0,0,7.14
lemons-may-16-1984-1984.jpg,40.54,5.41,0,0,0
leon-wycz-kowski-portret-damy.jpg,73.91,0,0,0,15.38
les-arbres-1954.jpg,58.14,4.07,0,2.91,1.8
les-dunes-et-le-port-1951.jpg,34.29,14.29,2.86,2.86,0
les-etrangers-1937.jpg,13.89,19.44,11.11,16.67,0
les-grilles-1976.jpg,48.94,4.26,4.26,4.26,4.88
les-indes-sur-la-rivi-re-1967.jpg,21.95,19.51,9.76,19.51,2.7
les-m-tamorphoses-1929.jpg,46.55,12.07,0,17.24,3.77
les-martigues-composition-1954.jpg,60.89,4.89,0.44,4,2.26
les-musiciens-1952.jpg,67.6,1.2,2.4,3.6,1.22
les-plaisirs-de-la-plage-1928.jpg,64.1,2.56,0,5.13,17.65
les-salinieres-by-trouville-1826.jpg,51.85,0,0,7.41,6.12
les-tours-de-lumi-re-1936.jpg,51.22,7.32,0,9.76,5.71
lethargic-dream-59x80-cmxcm-2002.JPG,25,18.75,0,20.31,0
letter-to-my-son-1957.jpg,36.84,15.79,0,7.89,3.03
levez-le-doigt-et-tout-l-univers-est-l-1959.jpg,31.37,7.84,1.96,17.65,0
liberty-garden-1972.jpg,30.23,2.33,0,11.63,0
lichtkreise-kosmischer-regenbogen-1922.jpg,68.57,0,0,0,12.9
lictors-bearing-to-brutus-the-bodies-of-his-sons-1789.jpg,16.28,25.58,0,44.19,0
lido-2000.jpg,61.11,2.78,0,5.56,3.12
light-blue-cityscape-no-4-1996.jpg,26.67,3.33,0,36.67,0
light-depth-1969.jpg,53.12,0,0,3.12,0
lighthouse-of-marseille.jpg,50,3.85,1.92,9.62,2.17
likbez-1920c-1.JPG,41.03,0,5.13,0,0
line-variation-1959.jpg,26.32,10.53,2.63,26.32,0
lines-1922.jpg,58,4,0,14,12.77
linneus-escriba-1948-1.jpg,35.29,11.76,0,0,0
lion-attacking-a-horse.jpg,22.92,20.83,12.5,14.58,0
lipstick-ascending-on-caterpillar-tracks-1969.jpg,44.57,6.59,2.33,3.88,0
lisbon-1973.jpg,61.29,0,0,3.23,0
lit-circle-blue-with-etched-glass-1968.jpg,58.49,5.66,0,1.89,6.12
literary-reading-1866.jpg,57.63,4.07,0.34,6.78,1.38
little-boy-1915.jpg,47.37,0,0,23.68,6.06
little-girl-with-yellow-babushka-1917.jpg,42.22,4.44,0,15.56,7.69
little-jewels-1990.jpg,75.68,0,0,0,0
little-laughing-woman-1890.jpg,70.76,7.22,0.36,1.44,5.49
little-navy-2007.jpg,44.88,17.32,1.57,7.09,4.02
lola-de-valence-1862.jpg,77.78,0,0,0,8.16
lollipop-sf88-250-1988.jpg,75,0,0,0,7.41
long-shadows-cattle-on-the-island-of-saltholm-1890.jpg,56.93,5.45,0,4.46,2.53
longford-castle-from-the-south-west-1743.jpg,71.74,0,0,0,0
looking-west-from-spanish-fort-baker-beach-3-1962.jpg,76.09,0,0,0,0
lord-whither-goest-thou-1602.jpg,45.24,11.9,0,14.29,2.7
lorenzo-de-medici-1480.jpg,35.9,0,17.95,5.13,0
lost-river-series-no-4-1981.jpg,23.68,10.53,0,26.32,0
lottie-of-paradise-walk-1905.jpg,68.18,0,0,0,5
lotus-1945.jpg,42.86,10.2,2.04,4.08,6.98
lotus-1962.jpg,41.67,8.33,2.78,2.78,6.25
lotus-lilies-1888.jpg,79.03,0,0,0,9.09
lotus.jpg,58.82,2.94,0,2.94,6.9
lou-a-de-barcelos-1915.jpg,35.23,12.5,2.27,11.36,4.82
louis-xv-hunting-deer-in-the-saint-germain-forest-1730.jpg,32.31,9.23,4.62,12.31,0
louise-abb-ma-a-game-of-croquet.jpg,76.6,0,0,0,0
louise-anker-1874.jpg,64.58,0,0,0,11.36
louisiana-serenade-1979.jpg,58.82,5.88,0,2.94,13.79
love-1969.jpg,82.76,0,0,0,28.3
love-and-violence-1963.jpg,15.62,23.44,7.81,12.5,8.33
love-denise-glad-you-like-it-1960.jpg,46.15,2.56,0,10.26,5.88
lsh-134-1950.jpg,48.15,0,0,0,0
luba-1961.jpg,48.57,5.71,0,0,0
lucky-strike-1921.jpg,52.94,0,0,0,0
lucrezia-di-baccio-del-fede-the-artist-s-wife-1514.jpg,64.29,4.76,0,9.52,11.11
lugano-1939.jpg,59.52,2.38,0,4.76,7.89
luise-ulrike-of-prussia-queen-of-sweden.jpg,65.79,0,0,0,0
luna-de-silencio-1961.jpg,38.71,19.35,0,12.9,0
lunar-infant-1944.jpg,45.16,3.23,0,0,0
lure-ii-1976.jpg,43.59,0,5.13,0,0
lutte-as-ciel-1937.jpg,48.89,8.89,0,2.22,0
lying-model-in-bed.jpg,61.36,4.55,0,4.55,5.13
lyrical-explosion-no-12-1918.jpg,69.39,0,0,0,11.36
lysanders-in-the-snow-1942.jpg,54.55,0,0,0,5.13
m-quina-de-coser-electro-sexual-1934.jpg,8.57,45.71,2.86,14.29,0
m-sho-la-t-b-bee-he-who-puts-out-and-kills-chief-of-the-tribe-1834.jpg,52.08,0,0,0,0
macbeth-1820.jpg,44.74,15.79,0,13.16,0
macbeth-act-i-scene-3-the-weird-sisters-1783(1).jpg,12.2,29.27,9.76,12.2,0
machine-5-1950.jpg,46.34,4.88,2.44,0,8.33
machine-age-noise-1957.jpg,22.73,13.64,6.82,20.45,0
