A,B,C,posemo,anx,anger,sad,affiliation
57727fdbedc2cb3880ef4f5c,i-was-a-rich-man-s-plaything-1947.jpg,"['happiness  love', 'arrogance', 'happiness', 'happiness', 'arrogance', 'happiness', 'trust  happiness  love  arrogance  anticipation', 'happiness  optimism  agreeableness', 'anger  disgust', 'agreeableness  anticipation', 'happiness', 'anticipation', 'arrogance', 'happiness', 'optimism', 'optimism  fear  other', 'anticipation', 'disagreeableness', 'love  agreeableness', 'optimism', 'optimism  disagreeableness', 'trust', 'surprise', 'humility  surprise', 'disagreeableness  anticipation', 'happiness  love', 'surprise', 'trust  happiness  love  arrogance  anticipation', 'optimism', 'optimism', 'happiness  optimism', 'anticipation  surprise', 'happiness  love', 'happiness', 'happiness', 'happiness  optimism  pessimism  sadness  shame  disagreeableness  shyness', 'anticipation', 'arrogance  disgust', 'disgust  pessimism', 'regret  disagreeableness', 'happiness  optimism  anticipation', 'happiness  optimism  anticipation', 'other', 'optimism', 'humility  happiness', 'happiness  optimism', 'disgust  shame  anticipation', 'happiness', 'happiness', 'arrogance', 'fear', 'happiness  optimism  disagreeableness  surprise', 'humility', 'happiness  surprise', 'happiness  arrogance  agreeableness  anticipation  shyness', 'arrogance', 'happiness', 'trust  gratitude  humility  happiness  love  optimism  anger  arrogance  disgust  fear  pessimism  regret  sadness  shame  agreeableness  disagreeableness  anticipation  surprise  shyness', 'happiness', 'optimism  fear', 'shame  shyness', 'arrogance', 'arrogance', 'happiness', 'trust  love  anticipation  surprise', 'fear', 'happiness  disagreeableness  anticipation', 'anger  arrogance  disagreeableness', 'arrogance  sadness  agreeableness  anticipation', 'happiness  agreeableness', 'trust  gratitude  agreeableness', 'happiness', 'happiness', 'optimism', 'gratitude  humility  happiness  regret  sadness', 'trust', 'happiness  anticipation', 'trust  love  fear', 'optimism  agreeableness  anticipation  surprise', 'optimism', 'happiness  arrogance  disgust', 'arrogance  pessimism', 'happiness', 'happiness', 'arrogance', 'fear  sadness', 'trust  happiness  love  arrogance  agreeableness  anticipation', 'pessimism  regret  shame', 'anger  disgust', 'trust  arrogance  agreeableness  anticipation  surprise', 'happiness', 'anticipation', 'trust  love', 'humility  optimism', 'trust', 'regret  sadness  shame', 'shame  anticipation', 'pessimism', 'happiness  agreeableness', 'optimism', 'happiness  arrogance  other', 'trust', 'anticipation  surprise', 'humility  surprise', 'arrogance', 'love', 'surprise', 'arrogance  disgust  disagreeableness', 'love  optimism', 'optimism', 'fear  shame', 'disgust', 'disgust', 'disgust', 'happiness', 'happiness  love  sadness  shame  anticipation  surprise', 'anticipation  surprise', 'disgust  shame', 'disgust  fear', 'shame  disagreeableness', 'happiness  optimism', 'happiness  optimism  anticipation', 'other', 'optimism  regret', 'gratitude  optimism', 'humility  happiness  anticipation  surprise', 'disgust  shame', 'sadness  shame', 'happiness', 'disgust  regret  shame', 'fear', 'disgust  shame  disagreeableness', 'trust', 'happiness  anticipation  surprise', 'trust  happiness  arrogance  agreeableness  anticipation', 'arrogance', 'happiness', 'trust  gratitude  humility  happiness  love  optimism  anger  arrogance  disgust  fear  pessimism  regret  sadness  shame  agreeableness  disagreeableness  anticipation  surprise  shyness', 'happiness', 'love  regret  shame', 'regret  shame  shyness', 'arrogance  disgust  shame', 'anticipation', 'happiness', 'trust  love  anticipation  surprise', 'disgust  fear', 'fear  sadness  anticipation', 'fear  sadness  shame', 'fear  pessimism  shame', 'happiness  surprise', 'trust  optimism  agreeableness', 'regret  shame', 'happiness  agreeableness', 'humility', 'trust  gratitude  humility  optimism  pessimism  regret  sadness', 'trust  happiness', 'happiness  agreeableness  anticipation', 'trust  fear', 'pessimism  regret  sadness  surprise', 'love  optimism']",46.47,11.96,1.36,9.78,4.96
577280f1edc2cb3880f2ff0e,composition-1954.jpg,"['surprise', 'surprise', 'anger  arrogance', 'disagreeableness  anticipation  surprise', 'love  anger', 'fear  regret  sadness  anticipation', 'anger  arrogance  fear  pessimism  sadness  anticipation  surprise', 'humility  surprise', 'fear  surprise', 'trust  gratitude  humility  love  pessimism  regret  sadness', 'surprise', 'sadness', 'anger  arrogance', 'disagreeableness  anticipation  surprise', 'love  anger', 'trust  fear  sadness  disagreeableness  anticipation', 'anger  disgust  fear  pessimism  sadness  disagreeableness  surprise', 'humility  surprise', 'surprise', 'gratitude  humility  happiness  pessimism  regret  anticipation']",28.36,7.46,8.96,19.4,4.92
577278bfedc2cb3880d8cac0,church-of-the-holy-sacrament-in-the-new-town-1778.jpg,"['optimism', 'humility', 'happiness', 'disagreeableness', 'gratitude  humility  happiness  love  optimism  anger  arrogance  disgust  fear  pessimism  regret  sadness  shame  surprise  shyness', 'trust  arrogance  anticipation', 'surprise', 'happiness', 'anticipation', 'happiness  optimism', 'happiness', 'happiness  love  optimism', 'humility', 'trust  gratitude  happiness', 'disagreeableness', 'trust  humility  happiness  love  anger  arrogance  disgust  fear  pessimism  regret  sadness  shame  agreeableness  disagreeableness  anticipation  surprise  shyness', 'trust  optimism', 'surprise', 'happiness', 'trust', 'humility  happiness', 'happiness']",46.97,9.09,3.03,9.09,4.92
57727aaaedc2cb3880df2c69,family-reunion-1867.jpg,"['fear', 'humility  happiness  optimism', 'gratitude  humility', 'happiness', 'happiness', 'trust  happiness', 'gratitude  humility  happiness  arrogance  disgust  pessimism  sadness  disagreeableness  anticipation  shyness', 'trust  happiness  optimism  arrogance  anticipation', 'trust', 'happiness', 'humility  happiness', 'fear', 'humility  happiness  optimism', 'trust  gratitude  humility', 'happiness  optimism', 'happiness', 'happiness  love', 'trust  humility  love  disgust  fear  regret  disagreeableness  surprise  shyness', 'gratitude  happiness  love  optimism  agreeableness  anticipation', 'trust', 'happiness', 'gratitude  humility  happiness']",54.55,7.58,0,4.55,4.92
58b510d6edc2c9d5485066cf,portrait-of-madame-marie-clerc-1974.jpg,"['trust', 'trust  happiness  optimism', 'optimism', 'trust  humility  anger  arrogance  disagreeableness  surprise', 'humility  agreeableness', 'optimism', 'gratitude  humility  happiness  love  shyness', 'trust', 'humility  happiness  love  optimism  agreeableness', 'humility', 'happiness  optimism', 'trust  happiness', 'trust  gratitude', 'trust', 'trust  happiness  optimism', 'optimism', 'humility  disgust  regret  agreeableness  disagreeableness', 'trust  agreeableness', 'optimism', 'humility  happiness  optimism  shyness', 'trust', 'trust  happiness  love', 'humility', 'happiness  optimism', 'trust  humility  happiness', 'trust  gratitude']",65.67,2.99,1.49,1.49,4.92
577287c9edc2cb388008259b,untitled-standing-figure-1990.jpg,"['anticipation  surprise', 'humility  sadness  shame', 'trust', 'surprise', 'anticipation  surprise', 'fear', 'fear  pessimism  regret  sadness  shame', 'anger', 'pessimism', 'happiness  love', 'fear', 'surprise', 'humility  fear  sadness  shame', 'humility', 'surprise', 'disgust', 'fear', 'disgust  fear  pessimism  regret  sadness  shame', 'anticipation', 'sadness', 'happiness  love', 'fear  regret']",22.22,24.44,2.22,24.44,4.88
57728268edc2cb3880f77f7d,young-man-with-red-scarf-1908.jpg,"['sadness', 'sadness', 'tranquility happiness  other', 'sadness', 'sadness', 'happiness  optimism  agreeableness', 'trust  happiness  love  arrogance  agreeableness  anticipation  surprise', 'happiness', 'sadness', 'optimism', 'sadness', 'sadness', 'happiness  other', 'sadness', 'sadness', 'trust  happiness  agreeableness', 'trust  gratitude  happiness  love  arrogance  agreeableness  anticipation  surprise', 'happiness', 'trust  sadness', 'optimism']",54.35,0,0,21.74,4.88
5772765bedc2cb3880d14654,river-landscape-with-rustic-lovers.jpg,"['trust  humility', 'sadness', 'happiness', 'sadness', 'fear  sadness', 'humility', 'disgust', 'humility  happiness', 'trust  gratitude  sadness  anticipation  surprise', 'trust  humility', 'trust', 'trust  humility', 'sadness', 'happiness', 'humility  love', 'fear  sadness', 'trust  humility  happiness', 'disgust', 'humility  happiness  love', 'trust  fear  sadness  anticipation  surprise', 'humility', 'trust']",40,6.67,0,15.56,4.88
577280c0edc2cb3880f25df1,people-birds-and-sun-1954.jpg,"['fear', 'surprise', 'disgust', 'disgust  fear', 'anger  shame  disagreeableness', 'fear  sadness', 'disagreeableness', 'fear  sadness  anticipation  surprise', 'surprise', 'happiness  love', 'fear', 'surprise', 'disgust', 'disgust  fear', 'humility  anger  arrogance  disgust  fear  pessimism  regret  sadness  shame  disagreeableness', 'fear  sadness', 'happiness', 'anticipation  surprise', 'surprise', 'happiness  love']",23.4,21.28,4.26,12.77,4.88
577282b9edc2cb3880f8a787,the-surrender-of-general-burgoyne-1821.jpg,"['trust', 'humility  optimism  disgust  regret  disagreeableness  shyness', 'disagreeableness', 'arrogance', 'trust', 'trust', 'arrogance', 'trust  optimism', 'trust  gratitude  fear  pessimism', 'trust  gratitude  humility  happiness  love  optimism  anger  arrogance  disgust  fear  pessimism  regret  sadness  shame  agreeableness  disagreeableness  anticipation  surprise  shyness', 'gratitude', 'trust', 'trust  love', 'trust', 'gratitude  love  arrogance  disgust  agreeableness  disagreeableness', 'disagreeableness', 'arrogance', 'trust', 'trust', 'arrogance', 'trust  optimism  regret', 'anger  fear  pessimism  shame', 'trust  gratitude  humility  happiness  love  optimism  anger  arrogance  disgust  fear  pessimism  regret  sadness  shame  agreeableness  disagreeableness  anticipation  surprise  shyness', 'gratitude', 'optimism', 'shame']",40.91,12.5,3.41,11.36,4.88
57726f0bedc2cb3880b94397,blind-man-s-buff-1776.jpg,"['happiness', 'happiness  love  optimism', 'humility', 'humility', 'trust  gratitude  happiness  arrogance  regret  sadness', 'happiness  love', 'fear  anticipation  shyness', 'optimism', 'happiness  optimism', 'happiness', 'happiness', 'happiness', 'happiness', 'humility', 'humility', 'trust  gratitude  humility  optimism  arrogance  regret  sadness', 'surprise', 'sadness', 'optimism  surprise', 'happiness  optimism', 'happiness', 'happiness']",56.52,4.35,0,10.87,4.88
5772762dedc2cb3880d0a77e,le-pont-de-l-europe.jpg,"['gratitude', 'gratitude  happiness  arrogance  disgust  sadness  disagreeableness  surprise', 'happiness', 'arrogance', 'happiness', 'humility', 'happiness  sadness', 'happiness  optimism  anticipation', 'humility', 'humility  sadness', 'gratitude', 'humility  love  anger  fear  regret  anticipation  shyness', 'happiness', 'arrogance', 'happiness', 'humility  happiness', 'happiness  sadness', 'happiness  optimism  anticipation', 'humility', 'love  anticipation']",39.13,4.35,2.17,10.87,4.88
577286ddedc2cb38800581b2,le-chou-fleur-1931.jpg,"['disgust', 'happiness', 'humility', 'surprise', 'gratitude', 'happiness', 'gratitude  happiness', 'trust  humility  love', 'trust  gratitude  humility  optimism  arrogance  sadness', 'humility  happiness  surprise', 'disgust', 'happiness', 'humility', 'anticipation', 'gratitude', 'happiness', 'gratitude  happiness', 'gratitude  humility  love', 'gratitude  humility  happiness  pessimism  regret  sadness  anticipation', 'gratitude  happiness  surprise']",55.56,0,0,8.89,4.88
577286a4edc2cb388004db1e,untitled-1941-1.jpg,"['humility', 'humility  happiness', 'happiness  optimism', 'surprise', 'happiness  love', 'disgust  fear', 'happiness  agreeableness  anticipation', 'trust  happiness  anticipation', 'surprise', 'optimism  regret  shame', 'humility', 'trust  gratitude  happiness', 'happiness', 'surprise', 'happiness  love', 'fear', 'optimism', 'fear  sadness  shame', 'disgust', 'humility  fear  pessimism  sadness  shame  disagreeableness  shyness']",43.48,17.39,0,8.7,4.88
57727d0bedc2cb3880e6849b,promenade-hivernale.jpg,"['sadness', 'trust  gratitude', 'trust  optimism', 'sadness', 'trust  gratitude  humility', 'trust', 'trust', 'trust', 'trust  love  anticipation  surprise', 'arrogance', 'arrogance  disagreeableness', 'sadness', 'trust  gratitude  humility', 'trust  optimism', 'sadness  anticipation  surprise', 'gratitude  humility', 'trust', 'trust', 'trust  humility', 'trust  love  anticipation  surprise', 'arrogance', 'disagreeableness  shyness']",52.17,2.17,0,8.7,4.88
5772838eedc2cb3880fb292b,lake-afternoon-1935.jpg,"['disgust', 'love', 'anticipation', 'anticipation  surprise', 'disgust  surprise', 'surprise', 'surprise', 'disgust', 'surprise', 'surprise', 'trust  humility  love  pessimism  sadness  shame  agreeableness  anticipation  surprise', 'anticipation', 'disgust', 'happiness', 'anticipation', 'anticipation  surprise', 'disgust  surprise', 'surprise', 'surprise', 'disgust', 'surprise', 'humility', 'humility  happiness  disgust  regret  disagreeableness  shyness', 'trust']",42.22,4.44,0,6.67,4.88
5772823dedc2cb3880f6ea63,it-s-a-man-s-world-ii-1965.jpg,"['happiness', 'shame', 'happiness  arrogance', 'sadness  shyness', 'anticipation  surprise', 'happiness', 'humility  happiness', 'trust  love  anticipation  surprise', 'shame', 'anticipation  surprise', 'happiness  optimism', 'anger  arrogance  disgust  shame', 'happiness  arrogance', 'sadness', 'trust  arrogance  pessimism', 'happiness', 'happiness', 'trust  happiness  love  arrogance  anticipation  surprise', 'shame', 'anticipation  surprise']",43.48,10.87,2.17,6.52,4.88
577270d5edc2cb3880bf864f,the-fiddler-1913.jpg,"['gratitude  happiness  love', 'trust', 'happiness', 'happiness', 'trust  happiness  fear  anticipation  surprise', 'happiness', 'anticipation', 'happiness  pessimism  surprise', 'surprise', 'happiness  optimism', 'gratitude  happiness  love', 'trust  gratitude  humility', 'happiness', 'happiness', 'trust  happiness  fear  anticipation  surprise', 'happiness', 'happiness  anticipation', 'happiness  pessimism  surprise', 'anticipation', 'happiness  optimism']",67.39,4.35,0,4.35,4.88
577282b2edc2cb3880f89d67,les-grilles-1976.jpg,"['anticipation', 'anger', 'disgust', 'trust', 'disgust', 'surprise', 'anticipation  surprise', 'surprise', 'anticipation', 'trust  gratitude  humility  happiness  love  optimism  disagreeableness  surprise  shyness', 'surprise', 'shyness', 'anticipation', 'anger  surprise', 'disgust', 'trust', 'disgust', 'surprise', 'anticipation  surprise', 'surprise', 'pessimism', 'trust  gratitude  humility  happiness  love  optimism  surprise', 'surprise', 'pessimism']",48.94,4.26,4.26,4.26,4.88
59919e9aedc2c96e749c5c08,display-image-18.jpg,"['happiness  optimism', 'humility  happiness', 'humility  happiness  optimism', 'fear  sadness  shame', 'happiness  love  optimism', 'fear', 'humility  shame', 'happiness', 'happiness', 'anger  shame', 'optimism', 'humility  agreeableness', 'happiness  optimism', 'fear  shame', 'trust  humility  happiness  love', 'anger', 'humility  shame  anticipation  surprise', 'humility  anticipation', 'happiness', 'optimism  sadness']",41.67,16.67,4.17,4.17,4.88
577281f5edc2cb3880f62569,nude-1960.jpg,"['surprise', 'happiness', 'surprise', 'trust  anticipation  surprise', 'surprise', 'love  optimism  anticipation', 'optimism  fear', 'happiness  anticipation  surprise', 'humility  happiness', 'trust  anticipation  surprise', 'optimism', 'surprise', 'happiness', 'surprise', 'trust  anticipation  surprise', 'surprise', 'love  optimism', 'optimism', 'sadness  anticipation  surprise', 'trust  humility  happiness', 'trust  happiness  surprise', 'happiness']",67.39,2.17,0,2.17,4.88
5772849bedc2cb3880fe6e33,mandragora-1969.jpg,"['surprise', 'anticipation  surprise', 'happiness  optimism  surprise', 'happiness', 'anticipation  surprise', 'trust  gratitude  love  optimism', 'anticipation', 'surprise', 'surprise', 'disgust  fear', 'surprise', 'anticipation  surprise', 'happiness  optimism  anticipation  surprise', 'surprise', 'anticipation  surprise', 'trust  happiness  anger  arrogance  disagreeableness', 'fear  anticipation', 'anticipation  surprise', 'anger  fear', 'happiness  love']",54.35,6.52,4.35,0,4.88
